980,FORD,Galaxy,2.2 Duratorq TDCi (175PS),42.2,179
981,FORD,Galaxy,2.0 Duratec (145PS),34.4,197
982,FORD,Galaxy,2.0 Duratec Flexi-Fuel (145PS),34.4,197
983,FORD,Galaxy,2.3 Duratec (160PS),28.8,235
984,FORD,Galaxy,1.8 Duratorq TDCi (100PS),45.6,165
985,FORD,Galaxy,1.8 Duratorq TDCi (125PS),45.6,165
986,FORD,Galaxy,1.8 Duratorq TDCi (125PS),44.8,166
987,FORD,Galaxy,2.0 Duratorq TDCi (140PS),47.1,159
988,FORD,Galaxy,2.0 Duratorq TDCi (140PS) (+ DPF),47.1,159
989,FORD,Galaxy,2.0 Duratorq TDCi (140PS) (+ DPF),39.2,189
990,FORD,Galaxy,2.2 Duratorq TDCi (175PS),42.2,179
991,FORD,Galaxy,2.0 Duratec (145PS),34.4,197
992,FORD,Galaxy,2.0 Duratec Flexi-Fuel (145PS),34.4,197
993,FORD,Galaxy,2.3 Duratec (160PS),28.8,235
994,FORD,Galaxy,1.8 Duratorq TDCi (100PS),45.6,165
995,FORD,Galaxy,1.8 Duratorq TDCi (125PS),45.6,165
996,FORD,Galaxy,1.8 Duratorq TDCi (125PS),44.8,166
997,FORD,Galaxy,2.0 Duratorq TDCi (140PS),47.1,159
998,FORD,Galaxy,2.0 Duratorq TDCi (140PS) (+ DPF),47.1,159
999,FORD,Galaxy,2.0 Duratorq TDCi (140PS) (+ DPF),39.2,189
1000,FORD,Galaxy,2.2 Duratorq TDCi (175PS),42.2,179
1001,FORD,Tourneo Connect,1.8 Duratorq (90PS),44.1,172
1002,FORD,Tourneo Connect,1.8 Duratorq (110PS),47.1,163
1003,FORD,Tourneo Connect,1.8 Duratorq (90PS),44.1,168
1004,FORD,Tourneo Connect,1.8 Duratorq (110PS),47.1,159
1005,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCi Diesel (110PS),35.8,208
1006,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCi Diesel (130PS),34.9,215
1007,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCi Diesel (140PS),35.8,208
1008,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCI (115PS),35.8,208
1009,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCI (115PS) (+DPF),35.8,208
1010,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCI (140PS),35.8,208
1011,FORD,Transit Tourneo SWB Bus (FWD),2.2 Duratorq TDCI (140PS) (+DPF),35.8,208
1012,HONDA,Jazz,1.2 i-VTEC S 5 door,53.3,125
1013,HONDA,Jazz,1.2 i-VTEC S-T 5 door,53.3,125
1014,HONDA,Jazz,1.2 i-VTEC SE 5 door,53.3,125
1015,HONDA,Jazz,1.2 i-VTEC SE-T 5 door,53.3,125
1016,HONDA,Jazz,1.4 i-VTEC ES 5 door,52.3,128
1017,HONDA,Jazz,1.4 i-VTEC ES 5 door,53.3,125
1018,HONDA,Jazz,1.4 i-VTEC ES-T 5 door,52.3,128
1019,HONDA,Jazz,1.4 i-VTEC ES-T 5 door,53.3,125
1020,HONDA,Jazz,1.4 i-VTEC EX 5 door,51.4,130
1021,HONDA,Jazz,1.4 i-VTEC EX 5 door,52.3,128
1022,HONDA,Jazz,1.4 i-VTEC EX-T 5 door,51.4,130
1023,HONDA,Jazz,1.4 i-VTEC EX-T 5 door,52.3,128
1024,HONDA,Civic,1.8 i-VTEC ES 5 door,38.7,169
1025,HONDA,Civic,1.8 i-VTEC ES GT 5 door,38.7,169
1026,HONDA,Civic,1.8 i-VTEC EX 5 door,38.7,169
1027,HONDA,Civic,1.8 i-VTEC EX GT 5 door,38.7,169
1028,HONDA,Civic,1.8 i-VTEC SE 5 door,39.8,165
1029,HONDA,Civic,1.8 i-VTEC Type S 3 door,44.1,152
1030,HONDA,Civic,1.8 i-VTEC Type S GT 3 door,44.1,152
1031,HONDA,Civic,2.0 i-VTEC Type R 3 door,31.0,215
1032,HONDA,Civic,2.0 i-VTEC Type R GT 3 door,31.0,215
1033,HONDA,Civic,2.0 i-VTEC Championship White Edition Type R 3 door,31.0,215
1034,HONDA,Civic,2.2 i-CTDi ES 5 door,53.3,139
1035,HONDA,Civic,2.2 i-CTDi ES GT 5 door,53.3,139
1036,HONDA,Civic,2.2 i-CTDi EX 5 door,53.3,139
1037,HONDA,Civic,2.2 i-CTDi EX GT 5 door,53.3,139
1038,HONDA,Civic,2.2 i-CTDi SE 5 door,55.4,134
1039,HONDA,Civic,2.2 i-CTDi Type S 3 door,55.4,136
1040,HONDA,Civic,2.2 i-CTDi Type S GT 3 door,55.4,136
1041,HONDA,Civic,1.8 i-VTEC Type S GT 3 door,44.1,152
1042,HONDA,Civic,1.8 i-VTEC Type S GT-T 3 door,44.1,152
1043,HONDA,Civic,1.8 i-VTEC ES 5 door,38.7,169
1044,HONDA,Civic,1.8 i-VTEC ES-T 5 door,38.7,169
1045,HONDA,Civic,1.8 i-VTEC EX GT 5 door,38.7,169
1046,HONDA,Civic,1.8 i-VTEC SE 5 door,39.8,165
1047,HONDA,Civic,1.8 i-VTEC SE-T 5 door,39.8,165
1048,HONDA,Civic,1.8 i-VTEC Si 5 door,38.7,169
1049,HONDA,Civic,1.8 i-VTEC Si-T 5 door,38.7,169
1050,HONDA,Civic,2.0 i-VTEC Type R GT 3 door,31.0,215
1051,HONDA,Civic,2.0 i-VTEC Championship White Edition Type R 3 door,31.0,215
1052,HONDA,Civic,2.2 i-CTDi Type S GT 3 door,55.4,136
1053,HONDA,Civic,2.2 i-CTDi Type S GT-T 3 door,55.4,136
1054,HONDA,Civic,2.2 i-CTDi ES 5 door,53.3,139
1055,HONDA,Civic,2.2 i-CTDi ES-T 5 door,53.3,139
1056,HONDA,Civic,2.2 i-CTDi EX GT 5 door,53.3,139
1057,HONDA,Civic,2.2 i-CTDi SE 5 door,55.4,134
1058,HONDA,Civic,2.2 i-CTDi SE-T 5 door,55.4,134
1059,HONDA,Civic,2.2 i-CTDi Si 5 door,53.3,139
1060,HONDA,Civic,2.2 i-CTDi Si-T 5 door,53.3,139
1061,HONDA,S2000,2.0i VTEC GT 2 door,28.2,236
1062,HONDA,S2000,2.0i VTEC GT Edition 100 2 door,28.2,236
1063,HONDA,S2000,2.0i VTEC Roadster 2 door,28.2,236
1064,HONDA,CR-V,2.0 i-VTEC ES 5 door,34.9,192
1065,HONDA,CR-V,2.0 i-VTEC ES 5 door,34.4,195
1066,HONDA,CR-V,2.0 i-VTEC EX 5 door,34.9,192
1067,HONDA,CR-V,2.0 i-VTEC EX 5 door,34.4,195
1068,HONDA,CR-V,2.0 i-VTEC SE 5 door,34.9,192
1069,HONDA,CR-V,2.0 i-VTEC SE 5 door,34.4,195
1070,HONDA,CR-V,2.2 i-CTDi ES 5 door,43.5,173
1071,HONDA,CR-V,2.2 i-CTDi EX 5 door,43.5,173
1072,HONDA,CR-V,2.2 i-CTDi SE 5 door,43.5,173
1073,HONDA,CR-V,2.2 i-CTDi SE+ 5 door,43.5,173
1074,HONDA,FR-V,1.8 i-VTEC ES 5 door,37.7,177
1075,HONDA,FR-V,1.8 i-VTEC ES 5 door,34.9,190
1076,HONDA,FR-V,1.8 i-VTEC EX 5 door,37.7,177
1077,HONDA,FR-V,1.8 i-VTEC EX 5 door,34.9,190
1078,HONDA,FR-V,1.8 i-VTEC SE 5 door,37.7,177
1079,HONDA,FR-V,1.8 i-VTEC SE 5 door,34.9,190
1080,HONDA,FR-V,2.2 i-CTDi ES 5 door,44.8,167
1081,HONDA,FR-V,2.2 i-CTDi EX 5 door,44.8,167
1082,HONDA,FR-V,2.2 i-CTDi SE 5 door,44.8,167
1083,HUMMER,H3,3.7,20.5,327
1084,HUMMER,H3,3.7,19.5,346
1085,HYUNDAI,i10,1.1l SOHC (13 & 14 wheels),56.5,119
1086,HYUNDAI,i10,1.1l SOHC (15 wheels),54.3,124
1087,HYUNDAI,i10,1.1l SOHC,47.9,139
1088,HYUNDAI,i10,1.2l SOHC,56.5,119
1089,HYUNDAI,i10,1.2l SOHC,47.9,139
1090,HYUNDAI,i20,1.2l,54.3,124
1091,HYUNDAI,i20,1.4l (16 wheels),47.1,142
1092,HYUNDAI,i20,1.4l CRDi (66kW engine),62.8,118
1093,HYUNDAI,i20,1.4l (15 wheels),45.6,146
1094,HYUNDAI,i20,1.4l CRDi (57kW engine),64.2,116
1095,HYUNDAI,i20,1.4l (15 wheels),50.4,133
1096,HYUNDAI,i30,1.4l DOHC,46.3,145
1097,HYUNDAI,i30,1.6l DOHC,45.6,152
1098,HYUNDAI,i30,1.6l DOHC,40.9,165
1099,HYUNDAI,i30,1.6l DOHC CRDi (U2 engine),62.8,119
1100,HYUNDAI,i30,1.6l DOHC CRDi (U2 engine),49.6,150
1101,HYUNDAI,i30 Estate,1.6l DOHC,45.6,152
1102,HYUNDAI,i30 Estate,1.6l DOHC,40.9,165
1103,HYUNDAI,i30 Estate,1.6l DOHC CRDi (U2 engine),60.1,124
1104,HYUNDAI,i30 Estate,1.6l DOHC CRDi (U2 engine),48.7,154
1105,HYUNDAI,Matrix,1.5l CRDi - 2010 MY Facelift,54.3,136
1106,HYUNDAI,Matrix,1.6l DOHC - 2010 MY Facelift,39.2,171
1107,HYUNDAI,Matrix,1.6l DOHC - 2010 MY Facelift,34.0,198
1108,HYUNDAI,Sonata,2.0l - 2010 MY Facelift,37.7,179
1109,HYUNDAI,Sonata,2.0l CRDi - 2010 MY Facelift,47.1,159
1110,HYUNDAI,Sonata,2.0l CRDi - 2010 MY Facelift,40.4,184
1111,HYUNDAI,Grandeur,3.3l V6,27.7,245
1112,HYUNDAI,Tucson,2.0l 4x2,35.3,190
1113,HYUNDAI,Tucson,2.0l CRTD 4x4,39.8,187
1114,HYUNDAI,Tucson,2.0l CRTD 4x2,40.9,180
1115,HYUNDAI,Tucson,2.0l CRTD 4x2,35.3,210
1116,HYUNDAI,i800,2.5l CRTD,33.2,225
1117,JAGUAR CARS,S Type,3.0L Saloon,27.4,249
1118,JAGUAR CARS,S Type,3.0L Saloon,26.2,259
1119,JAGUAR CARS,S Type,4.2L Saloon,24.6,274
1120,JAGUAR CARS,S Type,4.2L 'R' Saloon,22.7,294
1121,JAGUAR CARS,S Type,2.7L Diesel Saloon,41.5,179
1122,JAGUAR CARS,S Type,2.7L Diesel Saloon,36.0,208
1123,JAGUAR CARS,X Type,2.5L Saloon,29.5,234
1124,JAGUAR CARS,X Type,2.5L Saloon,27.5,244
1125,JAGUAR CARS,X Type,2.5L Estate,29.0,239
1126,JAGUAR CARS,X Type,2.5L Estate,27.2,249
1127,JAGUAR CARS,X Type,3.0L Saloon,27.5,244
1128,JAGUAR CARS,X Type,3.0L Saloon,26.9,249
1129,JAGUAR CARS,X Type,3.0L Estate,27.2,249
1130,JAGUAR CARS,X Type,3.0L Estate,26.6,254
1131,JAGUAR CARS,X Type,2.0L Diesel Saloon,50.0,149
1132,JAGUAR CARS,X Type,2.0L Diesel Estate,48.7,154
1133,JAGUAR CARS,X Type,2.2L Diesel Saloon (DPF),47.1,159
1134,JAGUAR CARS,X Type,2.2L Diesel Saloon (DPF),41.0,184
1135,JAGUAR CARS,X Type,2.2L Diesel Estate (DPF),45.6,164
1136,JAGUAR CARS,X Type,2.2L Diesel Estate (DPF),41.0,184
1137,JAGUAR CARS,X Type,2.2L Diesel Saloon,47.1,159
1138,JAGUAR CARS,X Type,2.2L Diesel Estate,45.6,164
1139,JAGUAR CARS,XJ,3.0L Saloon,26.9,249
1140,JAGUAR CARS,XJ,3.5L Saloon,26.5,254
1141,JAGUAR CARS,XJ,4.2L Saloon,24.8,269
1142,JAGUAR CARS,XJ,4.2L 'Armoured' Saloon,20.2,330
1143,JAGUAR CARS,XJ,4.2L 'R' Saloon,23.4,289
1144,JAGUAR CARS,XJ,2.7L Diesel Saloon,35.7,209
1145,JAGUAR CARS,XJ Super V8,4.2L 'R' Saloon,23.4,289
1146,JAGUAR CARS,XK,3.5L Convertible,25.0,269
1147,JAGUAR CARS,XK,3.5L Coupé,25.0,269
1148,JAGUAR CARS,XK,4.2L Convertible,25.0,269
1149,JAGUAR CARS,XK,4.2L Coupé,25.0,269
1150,JAGUAR CARS,XK,4.2L Supercharged Convertible,22.9,294
1151,JAGUAR CARS,XK,4.2L Supercharged Coupé,22.9,294
1152,JAGUAR CARS,XF,TDV6 cDPF,37.5,199
1153,JAGUAR CARS,XF,3.0L V6,26.4,249
1154,JAGUAR CARS,XF,4.2L V8,25.3,264
1155,JAGUAR CARS,XF,4.2L V8 S/C,21.7,299
1156,KIA,Picanto,1.0,58.8,114
1157,KIA,Picanto,1.1,58.8,114
1158,KIA,Picanto,1.1,48.7,137
1159,KIA,Rio,1.4,44.8,150
1160,KIA,Rio,1.4,39.2,171
1161,KIA,Rio,1.5 CRDi Oct 2007 onward(KNEDE241286321403),62.8,119
1162,KIA,Rio,1.6,46.3,145
1163,KIA,cee'd,1.4,46.3,145
1164,KIA,cee'd,1.6,44.1,152
1165,KIA,cee'd,1.6,40.9,165
1166,KIA,cee'd,1.6 CRDi (Standard Power),62.8,119
1167,KIA,cee'd,1.6 CRDi (High Power),60.1,125
1168,KIA,cee'd,1.6 CRDi (High Power),47.9,155
1169,KIA,cee'd,2.0 CRDi,50.4,148
1170,KIA,cee'd SW,1.6,43.5,154
1171,KIA,cee'd SW,1.6,40.9,165
1172,KIA,cee'd SW,1.6 CRDi (Standard Power),57.6,128
1173,KIA,cee'd SW,2.0 CRDi,48.7,154
1174,KIA,cee'd SW,1.6 CRDi (High Power),57.6,128
1175,KIA,cee'd SW,1.6 CRDi (High Power),47.1,159
1176,KIA,pro_cee'd,1.4,46.3,145
1177,KIA,pro_cee'd,1.6,44.1,152
1178,KIA,pro_cee'd,1.6,40.4,166
1179,KIA,pro_cee'd,1.6 CRDi (Standard Power),62.8,119
1180,KIA,pro_cee'd,1.6 CRDi (High Power),58.9,126
1181,KIA,pro_cee'd,2.0 CRDi,50.4,149
1182,KIA,Magentis,2.0,36.7,184
1183,KIA,Magentis,2.0,34.9,192
1184,KIA,Magentis,2.0 CRDi,47.1,162
1185,KIA,Magentis,2.0 CRDi,38.7,191
1186,KIA,Carens,2.0 (15 wheels),33.6,201
1187,KIA,Carens,2.0 (16 wheels),34.9,193
1188,KIA,Carens,2.0 (15 wheels),32.8,206
1189,KIA,Carens,2.0 (16 wheels),33.6,200
1190,KIA,Carens,2.0 CRDi (15 wheels),45.6,165
1191,KIA,Carens,2.0 CRDi (16 wheels),46.3,163
1192,KIA,Carens,2.0 CRDi (15 wheels),39.2,191
1193,KIA,Carens,2.0 CRDi (16 wheels),39.8,189
1194,KIA,Sedona,2.7,26.4,255
1195,KIA,Sedona,2.9 CRDi Manual,35.8,199
1196,KIA,Sedona,2.9 CRDi Auto,32.5,224
1197,KIA,Sportage,2.0 4x2,35.3,190
1198,KIA,Sportage,2.0 4x4,34.4,194
1199,KIA,Sportage,2.0 CRDi 4x4,39.8,187
1200,KIA,Sportage,2.0 CRDi 4x2,40.4,184
1201,KIA,Sportage,2.0 CRDi 4x2,35.3,210
1202,KIA,Sorento,3.3 (Facelift),26.2,258
1203,KIA,Sorento,2.5 CRDi,35.8,209
1204,KIA,Sorento,2.5 CRDi,32.8,228
1205,KIA,SOUL,1.6,43.5,153
1206,KIA,SOUL,1.6 CRDI,54.3,137
1207,KIA,SOUL,1.6 CRDI,47.9,155
1208,KIA,SOUL,1.6 18 wheels,42.8,156
1209,KIA,Magentis Face Lift,2.0 CRDI,47.1,158
1210,KIA,Magentis Face Lift,2.0 CRDI,40.9,185
1211,KIA,cee'd Facelift,1.4,48.9,139
1212,KIA,cee'd Facelift,1.6 (16 Wheels),46.3,146
1213,KIA,cee'd Facelift,1.6 (17 Wheels),44.8,149
1214,KIA,cee'd Facelift,1.6,42.8,158
1215,KIA,cee'd Facelift,1.6 CRDI (66kW Engine),65.7,113
1216,KIA,cee'd Facelift,1.6 CRDI (Ecodynamics),67.3,110
1217,KIA,cee'd Facelift,1.6 CRDI (85kW Engine)(16 Wheels),62.8,118
1218,KIA,cee'd Facelift,1.6 CRDI (85kW Engine)(17 Wheels),62.8,119
1219,KIA,cee'd Facelift,1.6 CRDI (85kW Engine),49.6,150
1220,KIA,cee'd SW Facelift,1.6 16 wheels,45.6,148
1221,KIA,cee'd SW Facelift,1.6,40.9,165
1222,KIA,cee'd SW Facelift,1.6 CRDI (Ecodynamics),62.8,119
1223,KIA,cee'd SW Facelift,1.6 CRDI (85 kW Engine) 16 wheels,61.4,122
1224,KIA,cee'd SW Facelift,1.6 CRDI (85 kW Engine) 17 wheels,60.1,124
1225,KIA,cee'd SW Facelift,1.6 17 wheels,44.8,151
1226,KIA,cee'd SW Facelift,1.6 CRDI (85 kW Engine),48.7,154
1227,KIA,pro_cee'd Facelift,1.4,48.7,139
1228,KIA,pro_cee'd Facelift,1.6 16 wheels,46.3,146
1229,KIA,pro_cee'd Facelift,1.6 CRDI (85 kW Engine) 17 wheels,62.8,119
1230,KIA,pro_cee'd Facelift,1.6 17 wheels,44.8,149
1231,KIA,pro_cee'd Facelift,1.6,42.8,158
1232,KIA,pro_cee'd Facelift,1.6 CRDI (Ecodynamics),67.3,110
1233,KIA,pro_cee'd Facelift,1.6 CRDI (85 kW Engine) 16 wheels,62.8,118
1234,LAMBORGHINI,Gallardo,140 Coupé,16.6,400
1235,LAMBORGHINI,Gallardo,140 Spider,16.6,400
1236,LAMBORGHINI,Murcielago,147 Coupé,13.1,500
1237,LAMBORGHINI,Murcielago,147 Roadster,13.1,500
1238,LAMBORGHINI,Gallardo,140 Coupé,16.6,400
1239,LAMBORGHINI,Gallardo,140 Spider,16.6,400
1240,LAMBORGHINI,Murcielago,147 Coupé,13.3,495
1241,LAMBORGHINI,Murcielago,147 Roadster,13.3,495
1242,LAMBORGHINI,Gallardo,140 Coupé,19.2,351
1243,LAMBORGHINI,Gallardo,140 Coupé,20.6,325
1244,LAMBORGHINI,Gallardo,140 Spider,19.1,354
1245,LAMBORGHINI,Gallardo,140 Spider,20.5,330
1246,LAND ROVER,Defender Station Wagon,2.4 90,28.2,266
1247,LAND ROVER,Defender Station Wagon,2.4 110,25.7,291
1248,LAND ROVER,Discovery 3,2.7 V6,30.7,244
1249,LAND ROVER,Discovery 3,2.7 V6,27.7,270
1250,LAND ROVER,Discovery 3,4.4 V8,18.8,354
1251,LAND ROVER,Discovery 4,2.7 V6,30.7,244
1252,LAND ROVER,Discovery 4,2.7 V6,27.7,270
1253,LAND ROVER,Freelander 2,2.2 TD4 (112 kW - cDPF),37.7,194
1254,LAND ROVER,Freelander 2,2.2 TD4 (112 kW - cDPF),33.2,224
1255,LAND ROVER,Freelander 2,2.2 TD4 (118 kW),37.7,194
1256,LAND ROVER,Freelander 2,2.2 TD4 (118 kW),33.2,224
1257,LAND ROVER,Freelander 2,3.2 i6,25.2,265
1258,LAND ROVER,Freelander 2,2.2 TD4 (112 kW - cDPF),42.2,179
1259,LAND ROVER,Freelander 2,2.2 TD4 (112 kW - cDPF),35.8,214
1260,LAND ROVER,Freelander 2,2.2 TD4 (118 kW),42.2,179
1261,LAND ROVER,Freelander 2,2.2 TD4 (118 kW),35.8,214
1262,LAND ROVER,Freelander 2,3.2 i6,26.4,255
1263,LAND ROVER,Range Rover,3.6 TDV8,25.4,294
1264,LAND ROVER,Range Rover,4.2 V8 Super Charged,17.7,376
1265,LAND ROVER,Range Rover,4.4 V8,19.0,352
1266,LAND ROVER,Range Rover Sport,3.6 TDV8,25.4,294
1267,LAND ROVER,Range Rover Sport,4.2 V8 Super Charged,17.8,374
1268,LAND ROVER,Range Rover Sport,4.4 V8 (2009 MY),19.0,352
1269,LEXUS,IS,IS250 Saloon,28.8,231
1270,LEXUS,IS,IS220d Saloon Sport,38.2,195
1271,LEXUS,IS,ISF,24.8,270
1272,LEXUS,IS,IS250C,30.4,219
1273,LEXUS,LS,LS460,25.4,261
1274,LEXUS,LS,LS600h,30.4,219
1275,LEXUS,RX,RX400h,34.9,192
1276,LEXUS,RX,RX450h,44.8,148
1277,LEXUS,SC,SC430,24.8,269
1278,LEXUS,IS,IS250 Saloon,31.0,214
1279,LEXUS,IS,IS220d Saloon,50.4,148
1280,LEXUS,IS,IS220d Manual,46.3,163
1281,LEXUS,IS,IS220d Manual,44.8,168
1282,LEXUS,GS,GS300,29.4,226
1283,LEXUS,GS,GS460,25.7,258
1284,LEXUS,GS,GS450h,35.8,185
1285,LEXUS,GS,GS460,25.7,258
1286,LOTUS,Elise,2 seater sports cabriolet,32.1,208
1287,LOTUS,Elise S,2 seater sports cabriolet,34.0,196
1288,LOTUS,Exige,2 seater sports coupé,32.1,208
1289,LOTUS,Exige S,2 seater sports coupé,31.0,216
1290,LOTUS,Europa,2 seater sports coupé,30.4,220
1291,LTI,Taxi - TX4,2.5 Manual,35.2,211
1292,LTI,Taxi - TX4,2.5 Automatic,32.0,233
1293,MAZDA,Mazda2,1.3 3 Door (75PS/55kW),54.3,125
1294,MAZDA,Mazda2,1.3 5 Door (75PS/55kW),54.3,125
1295,MAZDA,Mazda2,1.3 3 Door (86PS/63kW),54.3,125
1296,MAZDA,Mazda2,1.3 5 Door (86PS/63kW),54.3,125
1297,MAZDA,Mazda2,1.5 3 Door (103PS/76kW),49.6,135
1298,MAZDA,Mazda2,1.5 5 Door (103PS/76kW),49.6,135
1299,MAZDA,Mazda2,1.4 3 Door (68PS/50kW),68.9,107
1300,MAZDA,Mazda2,1.4 5 Door (68PS/50kW),68.9,107
1301,MAZDA,Mazda2,1.6 3 door (66kW),67.3,112
1302,MAZDA,Mazda2,1.6 5 door (66kW),67.3,112
1303,MAZDA,Mazda3,1.6 4/5 Door,44.8,149
1304,MAZDA,Mazda3,1.6 4/5 Door,62.8,119
1305,MAZDA,Mazda5,1.8,37.7,179
1306,MAZDA,Mazda5,2.0,35.8,187
1307,MAZDA,Mazda5,2.0,34.4,194
1308,MAZDA,Mazda5,2.0 TD (110ps & 143ps),46.3,159
1309,MAZDA,Mazda6,1.8 5 Door,40.9,162
1310,MAZDA,Mazda6,2.0 4 Door,40.4,166
1311,MAZDA,Mazda6,2.0 5 Door,39.8,168
1312,MAZDA,Mazda6,2.0 5 Door,36.7,182
1313,MAZDA,Mazda6,2.0 Estate,39.2,171
1314,MAZDA,Mazda6,2.0 Estate,36.2,185
1315,MAZDA,Mazda6,2.5 4/5 Door,34.9,192
1316,MAZDA,Mazda6,2.5 Estate,34.4,193
1317,MAZDA,Mazda6,2.2 4 Door (163 PS),51.4,147
1318,MAZDA,Mazda6,2.2 4 Door (185 PS),50.4,149
1319,MAZDA,Mazda6,2.2 5 Door (125 PS),51.4,147
1320,MAZDA,Mazda6,2.2 5 Door (163 PS),51.4,147
1321,MAZDA,Mazda6,2.2 5 Door (185 PS),50.4,149
1322,MAZDA,Mazda6,2.2 Estate (163 PS),50.4,149
1323,MAZDA,Mazda6,2.2 Estate (185 PS),49.6,152
1324,MAZDA,MX-5,1.8,40.4,167
1325,MAZDA,MX-5,2.0 5 speed,38.2,177
1326,MAZDA,MX-5,2.0 6 speed,37.2,181
1327,MAZDA,MX-5,2.0 6 speed,35.6,188
1328,MAZDA,RX-8 R3,231 PS,24.6,299
1329,MERCEDES-BENZ,A-Class (169) Coupé,A 150 BlueEFFICIENCY 185 Tyres at rear,48.7,139
1330,MERCEDES-BENZ,A-Class (169) Coupé,A 150 BlueEFFICIENCY 195 Tyres at rear,47.1,143
1331,MERCEDES-BENZ,A-Class (169) Coupé,A 150 BlueEFFICIENCY 215 Tyres at rear,45.6,147
1332,MERCEDES-BENZ,A-Class (169) Coupé,A 150 185 Tyres at rear,45.6,148
1333,MERCEDES-BENZ,A-Class (169) Coupé,A 150 195 Tyres at rear,43.5,155
1334,MERCEDES-BENZ,A-Class (169) Coupé,A 150 215 Tyres at rear,42.2,159
1335,MERCEDES-BENZ,A-Class (169) Coupé,A 150 185 Tyres at rear,42.8,157
1336,MERCEDES-BENZ,A-Class (169) Coupé,A 150 195 Tyres at rear,41.5,162
1337,MERCEDES-BENZ,A-Class (169) Coupé,A 150 215 Tyres at rear,40.4,166
1338,MERCEDES-BENZ,A-Class (169) Coupé,A 170 BlueEFFICIENCY 185/195 Tyres at rear,46.3,146
1339,MERCEDES-BENZ,A-Class (169) Coupé,A 170 BlueEFFICIENCY 215 Tyres at rear,45.6,148
1340,MERCEDES-BENZ,A-Class (169) Coupé,A 170 185 Tyres at rear,42.8,157
1341,MERCEDES-BENZ,A-Class (169) Coupé,A 170 195 Tyres at rear,42.2,159
1342,MERCEDES-BENZ,A-Class (169) Coupé,A 170 215 Tyres at rear,41.5,163
1343,MERCEDES-BENZ,A-Class (169) Coupé,A 170 185 Tyres at rear,42.8,157
1344,MERCEDES-BENZ,A-Class (169) Coupé,A 170 195 Tyres at rear,40.9,166
1345,MERCEDES-BENZ,A-Class (169) Coupé,A 170 215 Tyres at rear,39.8,169
1346,MERCEDES-BENZ,A-Class (169) Coupé,A 200 195 Tyres at rear,39.2,172
1347,MERCEDES-BENZ,A-Class (169) Coupé,A 200 215 Tyres at rear,38.2,176
1348,MERCEDES-BENZ,A-Class (169) Coupé,A 200 195 Tyres at rear,39.2,172
1349,MERCEDES-BENZ,A-Class (169) Coupé,A 200 215 Tyres at rear,38.2,176
1350,MERCEDES-BENZ,A-Class (169) Coupé,A 200 Turbo 195 Tyres at rear,35.8,187
1351,MERCEDES-BENZ,A-Class (169) Coupé,A 200 Turbo 215 Tyres at rear,34.9,192
1352,MERCEDES-BENZ,A-Class (169) Coupé,A 200 Turbo 195 Tyres at rear,35.8,187
1353,MERCEDES-BENZ,A-Class (169) Coupé,A 200 Turbo 215 Tyres at rear,34.9,192
1354,MERCEDES-BENZ,A-Class (169) Coupé,A 160 CDI BlueEFFICIENCY with DPF 185 Tyres at rear,64.2,116
1355,MERCEDES-BENZ,A-Class (169) Coupé,A 160 CDI BlueEFFICIENCY with DPF 195 Tyres at rear,64.2,117
1356,MERCEDES-BENZ,A-Class (169) Coupé,A 160 CDI BlueEFFICIENCY with DPF 215 Tyres at rear,62.8,119
1357,MERCEDES-BENZ,A-Class (169) Coupé,A 160 CDI no DPF 185 Tyres at rear,52.3,142
1358,MERCEDES-BENZ,A-Class (169) Coupé,A 160 CDI no DPF 195 Tyres at rear,50.4,147
1359,MERCEDES-BENZ,A-Class (169) Coupé,A 160 CDI no DPF 215 Tyres at rear,48.7,154
1360,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI no DPF 185 Tyres at rear,56.5,134
1361,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI no DPF 195 Tyres at rear,55.4,136
1362,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI no DPF 215 Tyres at rear,54.3,138
1363,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI with DPF 185 Tyres at rear,56.5,134
1364,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI with DPF 195 Tyres at rear,55.4,136
1365,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI with DPF 215 Tyres at rear,54.3,138
1366,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI no DPF 185 Tyres at rear,52.3,142
1367,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI no DPF 195 Tyres at rear,50.4,147
1368,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI no DPF 215 Tyres at rear,48.7,154
1369,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI with DPF 185 Tyres at rear,52.3,142
1370,MERCEDES-BENZ,A-Class (169) Coupé,A 180 CDI with DPF 195 Tyres at rear,50.4,147
