5149,AUDI,A3,2.0 TFSI 200ps quattro DSG,D6,1984,Petrol,9.9,6.1,7.5,28.5,46.3,37.7,174,1273,5,71.0,327.0,,44.2,36.1,,19 March 2009
5150,AUDI,A3,S3 2.0 TFSI 265ps quattro,QM6,1968,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,198,1446,5,75.0,269.9,,33.1,26.3,,19 June 2009
5151,AUDI,A3,S3 2.0 TFSI 265ps quattro S-Tronic,D6,1984,Petrol,11.1,6.7,8.3,25.4,42.2,34.0,193,1412,5,72.0,263.0,,41.2,33.6,,23 March 2009
5152,AUDI,A3,1.6 TDIe 105PS with Stop-Start,M5,1598,Diesel,5.0,3.7,4.1,56.5,76.3,68.9,109,792,5,72.0,252.0,183.0,,158.0,0.4,07 January 2010
5153,AUDI,A3,2.0 TDI 170ps quattro,QM6,1968,Diesel,7.2,4.7,5.6,39.2,60.1,50.4,148,1082,5,73.0,343.1,176.7,,147.7,0.5,19 March 2009
5154,AUDI,A3,2.0 CR TDI 170PS with DPF,M6,1968,Diesel,6.9,4.2,5.2,40.9,67.3,54.3,139,1005,5,72.0,311.8,183.5,,138.8,0.7,05 November 2008
5155,AUDI,A3,2.0 CR TDI 170PS S-Tronic with DPF,D6,1968,Diesel,7.2,4.6,5.6,39.2,61.4,50.4,147,1082,5,69.0,179.2,169.9,,145.8,0.2,05 November 2008
5156,AUDI,A3 Sportback,1.4 TFSI 125ps,M6,1390,Petrol,8.2,4.9,6.1,34.4,57.6,46.3,143,1037,5,73.0,357.5,,37.9,34.1,,19 March 2009
5157,AUDI,A3 Sportback,1.4 TFSI 125ps 7speed DSG S-Tronic,D7,1390,Petrol,7.6,4.9,5.9,37.2,57.6,47.9,137,1002,5,70.0,588.6,,52.2,45.9,,23 March 2009
5158,AUDI,A3 Sportback,1.8 TFSI 160ps,M6,1781,Petrol,9.1,5.4,6.7,31.0,52.3,42.2,157,1138,5,74.0,302.5,,43.4,33.9,,19 March 2009
5159,AUDI,A3 Sportback,1.8 TFSI 160ps 7speed DSG S-Tronic,D7,1781,Petrol,9.0,5.3,6.6,31.4,53.3,42.8,154,1122,5,73.0,291.3,,33.6,25.6,,23 March 2009
5160,AUDI,A3 Sportback,2.0 TFSI 200ps,M6,1984,Petrol,9.9,5.6,7.2,28.5,50.4,39.2,167,1225,5,73.0,294.0,,25.5,19.5,,19 March 2009
5161,AUDI,A3 Sportback,2.0 TFSI 200ps S-Tronic,D6,1984,Petrol,9.8,5.7,7.2,28.8,49.6,39.2,166,1225,5,71.0,235.5,,37.7,29.9,,19 March 2009
5162,AUDI,A3 Sportback,2.0 TFSI 200ps quattro S-Tronic,D6,1984,Petrol,10.0,6.2,7.6,28.2,45.6,37.2,176,1290,5,71.0,327.0,,44.2,36.1,,19 March 2009
5163,AUDI,A3 Sportback,S3 2.0 TFSI 265ps quattro,QM6,1984,Petrol,11.8,6.7,8.5,23.9,42.2,33.2,199,1446,5,75.0,229.1,,35.9,28.2,,19 March 2009
5164,AUDI,A3 Sportback,S3 2.0 TFSI 265ps quattro S-Tronic,D6,1984,Petrol,11.2,6.8,8.4,25.2,41.5,33.6,195,1429,5,72.0,265.9,,42.6,35.1,,19 March 2009
5165,AUDI,A3 Sportback,1.6 TDIe 105PS with Stop-Start 1,M5,1598,Diesel,5.1,3.8,4.2,55.4,74.3,67.3,112,811,5,72.0,252.0,183.0,,158.0,0.4,22 October 2009
5166,AUDI,A3 Sportback,1.6 TDIe 105PS with Stop-Start 2 ( Limited equipment ),M5,1598,Diesel,5.0,3.7,4.1,56.5,76.3,68.9,109,792,5,72.0,252.8,183.4,,158.2,0.4,22 October 2009
5167,AUDI,A3 Sportback,2.0 CR TDI 170PS with DPF,M6,1968,Diesel,6.9,4.2,5.2,40.9,67.3,45.3,139,1204,5,72.0,311.8,183.5,,138.8,0.7,05 November 2008
5168,AUDI,A3 Sportback,2.0 CR TDI 170PS S-Tronic with DPF,D6,1968,Diesel,7.4,4.7,5.7,38.2,60.1,49.6,149,1100,5,69.0,179.2,169.9,,145.8,0.2,05 November 2008
5169,AUDI,A3 Cabriolet,1.6 TDI 105PS with Stop-Start,M5,1595,Diesel,5.2,3.9,4.3,54.3,72.4,65.7,114,830,5,72.0,245.0,180.0,,155.0,0.1,10 September 2009
5170,AUDI,New A4 Saloon,1.8 TFSI 120ps,M6,1798,Petrol,9.5,5.6,7.1,29.7,50.4,39.8,164,1206,5,73.0,302.6,,47.6,37.6,,19 March 2009
5171,AUDI,New A4 Saloon,1.8 FSI 160PS,M6,1798,Petrol,9.5,5.6,7.1,29.7,50.4,39.8,164,1206,5,73.0,302.6,,47.6,37.6,,24 November 2008
5172,AUDI,New A4 Saloon,1.8 FSI 160PS Multitronic,AV,1798,Petrol,9.4,5.9,7.2,30.1,47.9,39.2,169,1225,5,74.0,292.1,,39.1,33.4,,24 November 2008
5173,AUDI,New A4 Saloon,1.8 TFSI 160ps Multitronic,AV,1798,Petrol,9.4,5.9,7.2,30.1,47.9,39.2,169,1225,5,74.0,292.1,,39.1,33.4,,19 March 2009
5174,AUDI,New A4 Saloon,2.0 TFSI 211ps,M6,1984,Petrol,9.0,5.2,6.6,31.4,54.3,42.8,154,1122,5,74.0,266.7,,37.1,32.5,,19 March 2009
5175,AUDI,New A4 Saloon,2.0 TFSI 211ps Multitronic,AV,1984,Petrol,9.4,5.7,7.1,30.1,49.6,39.8,167,1206,5,73.0,630.5,,54.8,46.4,,19 March 2009
5176,AUDI,New A4 Saloon,2.0 TFSI 211ps quattro,QM6,1984,Petrol,10.0,5.9,7.4,28.2,47.9,38.2,172,1257,5,74.0,474.4,,33.7,28.3,,19 March 2009
5177,AUDI,New A4 Saloon,S4 3.0 V6 333ps quattro,QM6,2967,Petrol,13.7,7.3,9.7,20.6,38.7,29.1,225,1650,5,75.0,683.7,,51.3,44.1,,23 April 2009
5178,AUDI,New A4 Saloon,S4 3.0 V6 333ps quattro S-Tronic,D6,2967,Petrol,13.5,7.0,9.4,20.9,40.4,30.1,219,1595,5,74.0,392.1,,70.5,61.1,,23 April 2009
5179,AUDI,New A4 Saloon,2.0 TDIe 136PS with Stop-Start 1,M5,1968,Diesel,6.1,4.0,4.8,38.2,60.1,49.6,124,1100,5,72.0,290.9,179.8,,139.9,1.3,22 October 2009
5180,AUDI,New A4 Saloon,2.0 TDIe 136PS with Stop-Start 2 ( Limited Equipment ),M6,1968,Diesel,5.8,3.8,4.6,38.2,60.1,49.6,119,1100,5,72.0,192.0,181.0,,164.0,1.2,22 October 2009
5181,AUDI,New A4 Saloon,2.0 TDIe 136PS with Stop-Start 3 (16+17 Wheel Rim Only ),M6,1968,Diesel,5.8,3.8,4.6,48.7,47.3,61.4,120,888,5,72.0,290.0,179.0,,139.0,1.3,22 October 2009
5182,AUDI,New A4 Saloon,2.0 CR TDI 120ps with DPF,M6,1968,Diesel,6.6,4.2,5.1,42.8,67.3,55.4,134,985,5,73.0,210.1,149.6,,123.9,0.3,19 March 2009
5183,AUDI,New A4 Saloon,2.0 TDI 143ps with DPF,M6,1968,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,139,1023,5,72.0,316.6,176.2,,143.8,0.2,19 March 2009
5184,AUDI,New A4 Saloon,2.0 TDI 143ps Multitronic,AV,1968,Diesel,7.3,4.8,5.7,38.7,58.9,49.6,149,1100,5,72.0,100.2,122.2,,110.3,0.7,19 March 2009
5185,AUDI,New A4 Saloon,2.0 CR TDI 170ps,M6,1968,Diesel,7.1,4.2,5.3,39.8,67.3,53.3,139,1023,5,73.0,217.2,157.6,,129.9,0.6,23 March 2009
5186,AUDI,New A4 Saloon,2.7 V6 TDI 190ps Multitronic,AV,2697,Diesel,7.9,5.5,6.4,35.8,51.4,44.1,167,1237,5,72.0,258.4,182.1,,154.5,0.9,19 March 2009
5187,AUDI,New A4 Saloon,3.0 V6 TDI 240ps quattro,QM6,2967,Diesel,8.8,5.3,6.6,32.1,53.3,42.8,173,1275,5,74.0,239.3,194.3,,159.5,0.5,19 March 2009
5188,AUDI,New A4 Saloon,3.0 V6 TDI 240ps quattro Tiptronic,QA6,2967,Diesel,8.8,5.9,6.9,32.1,47.9,40.9,182,1334,5,74.0,219.3,138.6,,109.9,0.2,19 March 2009
5189,AUDI,New A4 Avant,1.8 TFSI 120ps,M6,1798,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,169,1225,5,73.0,310.4,,46.1,36.7,,19 March 2009
5190,AUDI,New A4 Avant,1.8 FSI 160ps,M6,1798,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,169,1225,5,73.0,310.4,,46.1,37.7,,19 March 2009
5191,AUDI,New A4 Avant,1.8 FSI 160ps Multitronic,AV,1798,Petrol,9.6,6.3,7.5,29.4,44.8,37.7,174,1273,5,74.0,490.9,,45.9,40.1,,19 March 2009
5192,AUDI,New A4 Avant,2.0 TFSI 211ps,M6,1984,Petrol,9.1,5.4,6.8,31.0,52.3,41.5,159,1157,5,74.0,519.1,,50.8,43.7,,19 March 2009
5193,AUDI,New A4 Avant,2.0 TFSI 211ps Multitronic,AV,1984,Petrol,9.8,5.9,7.3,28.8,47.9,38.7,172,1240,5,73.0,573.4,,58.6,49.7,,19 March 2009
5194,AUDI,New A4 Avant,2.0 TFSI 211ps 7speed quattro S-Tronic,D7,1984,Petrol,9.4,6.5,7.6,30.1,43.5,37.2,175,1290,5,74.0,521.4,,56.4,48.9,,19 March 2009
5195,AUDI,New A4 Avant,S4 3.0 V6 333ps quattro,QM6,2967,Petrol,13.8,7.5,9.9,20.5,37.7,28.5,229,1684,5,75.0,609.2,,57.5,49.6,,23 April 2009
5196,AUDI,New A4 Avant,S4 3.0 V6 333ps 7speed quattro S-Tronic,D7,2967,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,224,1650,5,74.0,392.1,,70.5,61.1,,23 April 2009
5197,AUDI,New A4 Avant,2.0 TDIe 136PS with Stop-Start 1,M6,1968,Diesel,6.1,4.2,4.9,46.3,67.3,57.6,129,947,5,72.0,221.0,167.0,,132.0,0.4,22 October 2009
5198,AUDI,New A4 Avant,2.0 TDIe 136PS with Stop-Start 2 (Limited Equipment),M6,1968,Diesel,5.8,4.0,4.7,48.7,70.6,60.1,124,908,5,72.0,221.1,167.3,,132.7,0.4,22 October 2009
5199,AUDI,New A4 Avant,2.0 TDI 120ps with DPF,M6,1968,Diesel,6.8,4.4,5.3,41.5,64.2,53.3,140,1023,5,73.0,162.0,152.5,,131.1,0.5,19 March 2009
5200,AUDI,New A4 Avant,2.0 TDI 143ps with DPF,M6,1968,Diesel,6.9,4.5,5.4,40.9,62.8,52.3,143,1043,5,72.0,263.3,182.8,,153.8,0.5,19 March 2009
5201,AUDI,New A4 Avant,2.0 TDI 143ps Multitronic with DPF,AV,1968,Diesel,7.5,5.0,5.9,37.7,56.5,47.9,155,1139,5,72.0,82.8,143.4,,132.4,1.5,19 March 2009
5202,AUDI,New A4 Avant,2.0 TDI 170ps with DPF,M6,1968,Diesel,7.2,4.7,5.6,39.2,60.1,50.4,149,1082,5,73.0,181.1,172.3,,148.0,0.3,19 March 2009
5203,AUDI,New A4 Avant,2.0 TDI 170ps quattro with DPF,QM6,1968,Diesel,7.9,5.2,6.2,35.8,54.3,45.6,162,1196,5,73.0,222.1,167.3,,132.7,0.4,19 March 2009
5204,AUDI,New A4 Avant,2.7 V6 TDI 190ps Multitronic,AV,2697,Diesel,7.7,5.8,6.5,36.7,48.7,43.5,169,1254,5,72.0,225.6,190.5,,165.1,0.9,19 March 2009
5205,AUDI,New A4 Avant,3.0 V6 TDI 240ps quattro with DPF,QM6,2967,Diesel,8.8,5.5,6.8,32.1,51.4,41.5,176,1315,5,74.0,246.7,191.8,,157.0,0.4,19 March 2009
5206,AUDI,New A4 Avant,3.0 V6 TDI 240ps quattro Tiptronic with DPF,QA6,2967,Diesel,9.0,6.1,7.2,31.4,46.3,39.2,186,1392,5,74.0,326.1,142.8,,109.7,0.2,23 March 2009
5207,AUDI,A4 Allroad,2.0 TFSI quattro 210PS 7speed S-Tronic,QD7,1984,Petrol,10.2,6.8,8.1,27.7,41.5,34.9,189,1376,5,72.0,402.7,,64.2,50.1,,16 April 2009
5208,AUDI,A4 Allroad,2.0 TDI quattro 163PS with DPF,QM6,1968,Diesel,7.7,5.7,6.4,36.7,49.6,44.1,169,1237,5,72.0,267.2,149.1,,121.2,0.1,16 April 2009
5209,AUDI,A4 Allroad,2.0 TDI quattro 170PS with DPF,QM6,1968,Diesel,7.7,5.7,6.4,36.7,49.6,44.1,169,1237,5,72.0,267.2,149.1,,121.2,0.1,16 April 2009
5210,AUDI,A4 Allroad,3.0 V6 TDI quattro 240PS with DPF,QM6,2967,Diesel,9.6,5.8,7.2,29.4,48.7,39.2,189,1392,5,73.0,235.0,190.6,,163.6,0.5,16 April 2009
5211,AUDI,A4 Allroad,3.0 V6 TDI quattro 240PS 7speed S-Tronic with DPF,QD7,2967,Diesel,8.7,6.1,7.1,32.5,46.3,39.8,189,1371,5,70.0,233.3,192.4,,171.9,0.4,16 April 2009
5212,AUDI,A5 Coupé,1.8 TFSI 160PS,M6,1798,Petrol,9.5,5.6,7.1,29.7,50.4,39.8,164,1206,5,73.0,302.0,,47.0,37.0,,03 July 2009
5213,AUDI,A5 Coupé,1.8 TFSI 160PS Multitronic,AV,1798,Petrol,9.4,5.9,7.2,30.1,47.9,39.2,169,1225,5,74.0,292.0,,39.0,33.0,,03 July 2009
5214,AUDI,A5 Coupé,2.0 FSI 180PS Multitronic,AV,1984,Petrol,9.4,5.7,7.1,30.1,49.6,39.8,167,1206,5,74.0,630.5,,54.8,46.4,,05 November 2008
5215,AUDI,A5 Coupé,2.0 FSI 180PS,M6,1984,Petrol,9.0,5.2,6.6,31.4,54.3,42.8,154,1122,5,73.0,266.7,,37.2,32.5,,05 November 2008
5216,AUDI,A5 Coupé,2.0 TFSI 211PS,M6,1984,Petrol,9.0,5.2,6.6,31.4,54.3,42.8,154,1122,5,74.0,266.7,,37.2,32.5,,19 March 2009
5217,AUDI,A5 Coupé,2.0 TFSI 211PS Multitronic,AV,1984,Petrol,9.4,5.7,7.1,30.1,49.6,39.8,167,1206,5,73.0,630.5,,54.8,46.4,,19 March 2009
5218,AUDI,A5 Coupé,2.0 TFSI quattro 211PS,QM6,1984,Petrol,10.0,5.9,7.4,28.2,47.9,38.2,172,1257,5,74.0,474.4,,33.7,28.3,,19 March 2009
5219,AUDI,A5 Coupé,2.0 TFSI quattro 211ps 7speed S-Tronic,D7,1984,Petrol,9.3,6.3,7.4,28.2,47.9,38.2,172,1257,5,74.0,525.0,,53.0,45.0,,02 July 2009
5220,AUDI,A5 Coupé,2.0 CR TDI 170PS with DPF,M6,1968,Diesel,7.1,4.2,5.3,39.8,67.3,53.3,139,1023,5,73.0,217.8,157.6,,129.9,0.6,23 March 2009
5221,AUDI,A5 Coupé,2.7 V6 TDI 190PS Multitronic,AV,2697,Diesel,7.9,5.5,6.4,35.8,51.4,44.1,167,1237,5,72.0,258.4,182.1,,154.5,0.9,19 March 2009
5222,AUDI,A5 Coupé,3.0 V6 TDI quattro 240PS DPF,QM6,2967,Diesel,8.8,5.3,6.6,32.1,53.3,42.8,173,1275,5,74.0,239.3,194.3,,159.5,0.5,19 March 2009
5223,AUDI,A5 Coupé,3.0 V6 TDI 240PS quattro Tiptronic with DPF,QA6,2967,Diesel,8.8,5.9,6.9,32.1,47.9,40.9,182,1334,5,74.0,219.3,138.6,,109.9,0.2,23 March 2009
5224,AUDI,A5 Cabriolet,2.0 TFSI 180PS Multitronic,AV,1984,Petrol,9.9,6.0,7.4,28.5,47.1,38.2,174,1257,5,73.0,573.4,,58.6,42.3,,24 April 2009
5225,AUDI,A5 Cabriolet,2.0 TFSI 211PS,M6,1984,Petrol,9.1,5.4,6.8,31.0,52.3,41.5,159,1157,5,74.0,222.4,,32.4,36.7,,24 April 2009
5226,AUDI,A5 Cabriolet,2.0 TFSI 211PS Multitronic,AV,1984,Petrol,9.9,6.0,7.4,28.5,47.1,38.2,174,1257,5,73.0,573.4,,58.6,42.3,,24 April 2009
5227,AUDI,A5 Cabriolet,2.0 TFSI quattro 211PS 7speed S-Tronic,QD7,1984,Petrol,9.5,6.6,7.7,29.7,42.8,36.7,177,1308,5,74.0,521.4,,56.4,25.3,,24 April 2009
5228,AUDI,A5 Cabriolet,3.2 V6 265PS Multitronic,AV,3197,Petrol,12.1,6.5,8.6,23.3,43.5,32.8,199,1464,5,74.0,245.8,,60.0,40.3,,24 April 2009
5229,AUDI,A5 Cabriolet,3.2 V6 265PS 7speed S-Tronic,D7,3197,Petrol,13.8,7.0,9.5,20.5,40.4,29.7,219,1616,5,71.0,255.4,,55.0,45.1,,24 April 2009
5230,AUDI,A5 Cabriolet,2.0 CR TDI 170PS,M6,1968,Diesel,7.3,4.8,5.7,38.7,58.9,49.6,151,1100,5,73.0,181.0,172.0,,148.0,0.3,18 August 2009
5231,AUDI,A5 Cabriolet,2.7 V6 TDI 190PS,M6,2697,Diesel,8.1,5.2,6.2,34.9,54.3,45.6,164,1196,5,73.0,200.0,192.0,,152.0,0.5,16 July 2009
5232,AUDI,A5 Cabriolet,2.7 V6 TDI 190PS Multitronic,AV,2697,Diesel,7.7,5.8,6.5,36.7,48.7,43.5,169,1254,5,73.0,300.0,192.0,,152.0,0.5,16 July 2009
5233,AUDI,A5 Cabriolet,3.0 V6 TDI quattro 240PS 7speed S-Tronic with DPF,QD7,2967,Diesel,8.5,5.8,6.8,33.2,48.7,41.5,179,1315,5,69.0,208.1,184.6,,165.1,0.9,24 April 2009
5234,AUDI,A5 Cabriolet,S5 Cabriolet 3.0 V6 quattro 333PS 7speed S-Tronic,D7,2995,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,224,1650,5,74.0,392.0,,70.0,61.0,,14 September 2009
5235,AUDI,A5 Sportback,2.0 TFSI 180PS with Stop-Start,M6,1984,Petrol,8.4,5.4,6.5,33.6,52.3,43.4,152,1106,5,74.0,239.1,,28.0,23.9,,08 October 2009
5236,AUDI,A5 Sportback,2.0 TFSI Multitronic 180PS,AV,1984,Petrol,9.5,5.8,7.2,29.7,48.7,39.2,169,1225,5,74.0,630.5,,54.8,46.4,,08 October 2009
5237,AUDI,A5 Sportback,2.0 TFSI 211PS with Stop-Start,M6,1984,Petrol,8.4,5.4,6.5,33.6,52.3,43.5,152,1104,5,74.0,239.1,,28.0,23.9,,08 October 2009
5238,AUDI,A5 Sportback,2.0 TFSI quattro 211PS S-tronic,D7,1984,Petrol,9.3,6.3,7.4,30.4,44.8,38.2,172,1257,5,74.0,525.0,,53.3,45.4,,08 October 2009
5239,AUDI,A5 Sportback,3.2 FSI quattro 265PS,D7,3197,Petrol,13.5,6.8,9.3,20.9,41.5,30.4,216,1579,5,74.0,255.4,,55.0,48.5,,08 October 2009
5240,AUDI,A5 Sportback,2.0 TDI 170PS with Stop-Start,M6,1968,Diesel,6.5,4.5,5.2,43.5,62.8,54.3,137,1005,5,74.0,248.6,177.0,,149.8,0.1,08 October 2009
5241,AUDI,A5 Sportback,2.0 TDI quattro 170PS with Stop-Start,M6,1968,Diesel,7.3,5.0,5.8,38.7,56.5,48.7,152,1120,5,74.0,278.3,177.3,,140.3,0.5,08 October 2009
5242,AUDI,A5 Sportback,2.7 TDI Multitronic 190PS,AV,2698,Diesel,8.0,5.6,6.5,35.3,50.4,43.5,169,1254,5,74.0,258.4,182.5,,154.5,0.9,08 October 2009
5243,AUDI,A5 Sportback,3.0 TDI quattro 240PS,M6,2967,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,176,1293,5,74.0,239.3,194.3,,159.2,0.5,08 October 2009
5244,AUDI,A5 Sportback,3.0 TDI quattro S-tronic 240PS,D7,2967,Diesel,8.3,5.7,6.6,34.0,49.6,42.8,174,1275,5,74.0,208.1,184.6,,165.1,0.9,08 October 2009
5245,AUDI,A6 Saloon,2.0 TFSI 170PS,M6,1984,Petrol,10.2,5.9,7.5,27.7,47.9,37.7,174,1273,5,72.0,396.1,,34.4,29.3,,19 March 2009
5246,AUDI,A6 Saloon,2.0 TFSI 170PS Multitronic,AV,1984,Petrol,10.4,6.1,7.7,27.2,46.3,36.7,179,1308,5,72.0,720.5,,66.4,57.1,,19 March 2009
5247,AUDI,A6 Saloon,2.8 V6 FSI 220ps Multitronic,AV,2773,Petrol,11.8,6.4,8.4,23.9,44.1,33.6,196,1429,5,73.0,247.6,,45.4,40.3,,07 July 2009
5248,AUDI,A6 Saloon,2.8 V6 FSI quattro 220ps Tiptronic,QA6,2773,Petrol,12.7,6.9,9.0,22.2,40.9,31.4,212,1529,5,70.0,341.0,,56.9,50.0,,15 January 2009
5249,AUDI,A6 Saloon,3.0 V6 quattro FSI 290ps,QA6,2995,Petrol,13.2,7.1,9.4,21.4,39.8,30.1,219,1595,5,74.0,768.0,,65.0,58.0,,01 July 2009
5250,AUDI,A6 Saloon,3.0 V6 FSI quattro 290ps Tiptronic,QA6,2995,Petrol,13.2,7.1,9.4,21.4,39.8,30.1,219,1595,5,74.0,768.9,,65.7,25.1,,19 March 2009
5251,AUDI,A6 Saloon,2.0 CR TDIe 136PS,M6,1968,Diesel,7.0,4.3,5.3,40.4,65.7,53.3,139,1023,5,72.0,267.6,189.4,,153.3,0.6,13 November 2008
5252,AUDI,A6 Saloon,2.0 CR TDI 170ps,M6,1984,Diesel,7.5,4.7,5.7,37.7,60.1,49.6,149,1100,5,73.0,187.8,154.8,,127.3,1.6,18 November 2008
5253,AUDI,A6 Saloon,2.0 CR TDI 170ps Multitronic,AV,1984,Diesel,7.3,5.0,5.8,38.7,56.5,48.7,153,1120,5,72.0,100.1,172.3,,158.5,0.5,18 November 2008
5254,AUDI,A6 Saloon,2.7 V6 TDI quattro 190ps Tiptronic,QA6,2698,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,189,1371,5,70.0,397.3,189.2,,154.9,0.6,15 January 2009
5255,AUDI,A6 Saloon,2.7 V6 TDI 190PS Multitronic,AV,2698,Diesel,8.0,5.5,6.4,35.3,51.4,44.1,169,1237,5,72.0,127.8,173.9,,158.2,0.7,19 March 2009
5256,AUDI,A6 Saloon,2.7 V6 TDI 190PS,M6,2698,Diesel,8.3,5.0,6.2,34.0,56.5,45.6,164,1196,5,72.0,475.3,185.7,,144.0,1.2,19 March 2009
5257,AUDI,A6 Saloon,3.0 V6 CR TDI quattro 240ps Tiptronic,QA6,2967,Diesel,9.3,5.8,7.1,30.4,48.7,39.8,189,1371,5,70.0,229.9,156.4,,139.9,0.2,15 January 2009
5258,AUDI,A6 Saloon,3.0 V6 CR TDI quattro 240ps ,QM6,2967,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,179,1293,5,70.0,229.9,156.4,,139.9,0.2,15 January 2009
5259,AUDI,A6 Saloon,3.0 V6 quattro TDI 240PS,QM6,2967,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,179,1293,5,70.0,229.9,156.4,,139.9,0.2,23 March 2009
5260,AUDI,A6 Saloon,3.0 V6 quattro TDI 190PS Tiptronic,QA6,2967,Diesel,9.3,5.8,7.1,30.4,48.7,39.8,189,1371,5,70.0,229.9,156.4,,139.9,0.2,19 March 2009
5261,AUDI,A6 Saloon,2.0 TDI 136PS Multitronic,AV,1968,Diesel,7.3,4.9,5.8,38.7,57.6,48.7,151,1120,5,72.0,84.8,176.8,,161.3,0.8,19 March 2009
